0x12fbc22000eae7574d4269869d497634b5037c66,2473781901.92,1
0x5d856cda755f3318550f36a046f3d08b8246553f,484676749.02,1
0x7435831b8ca2a7014806c5bfb71c3f95615515e5,4019400382.70,1
0x34fb1d702c2f42583b6521edb5bc1d8b43e40ff5,2097796861.30,1
0x4a574cabbed956e2777bbaa653a6b359f804c2fc,4507412664.83,1
0xfbddc1c7c4049a64044353086f070f77137793d7,539443574.79,1
0x9872f7e9e2547050b876c1c33246189ccc36ab3e,307595228.38,1
0x81bca4a0c3386ff02f6fe55cab5b1954a23e125d,38608569813.10,1
0x47c6fa2b95796dccf8731d20cb5ff48f5cf5434c,1524012716.99,1
0x8af6ea2b45fc64d7431ed855ef1062b344574285,2009789062.25,1
0xf1590cd7030e7f38325b94c830ac8079eaf9c294,0.00,1
0x228fa88dea0bfedb720358562f180ffab744547f,2914768244.65,1
0x8129640abb9c12e15437695f2a28c1e3b27787a6,708161218.76,1
0x51f9c109812629d5542208a4f20ce728d522600e,104898256.44,1
0x06aa42424113c4ecaf09dad23989dec26f4f28c1,975519855.65,1
0xb55622ef278f739ef72f5f794875831c3ff2d83a,646578139.47,1
0x32f1fa424df1224356e56180e48dbede98eb63ff,497947759.99,1
0x03b94561b4535332e5f819fc2431c17648e6b921,42855799395.08,1
0x783b31dc09e6f181de878becfd05c848e1b82155,264712280.87,1
0x24f13173cc977aea2a84b59738576b01ca0d4f92,732264028.09,1
0xce563d40d73c1c48198b6ce19733d75eaf8285aa,6370000000.00,1
0xf12926d150f42f9c94cb82131b8f3bd1c46cee7c,6392274185.50,1
0x96525fe3aedeeedaab5721d9a428c0fcd6fe0d93,5229537817.57,1
0x452baa98a788bd1dc5768a0f05c4f020c3485c15,4062737000.00,1
0xb37407c777bd272a3074f871943b4725468bd81b,5513450600.00,1
0xa8c6a4a5db42042fdac6e99c41788d72f0e9d01e,588000000.00,1
0xa07818cbe6cdfeca2ac150b6a51275542f4e9fee,510378168.62,1
0x86c669b368a2bda312635d58c72f671a1d0dbad7,2780829493.71,1
0xfa54e1fb897a0c7a6b3eaa811eee387fec96ad26,977759222.01,1
0x9123b9e8a152b77c7ddbe4184c16e38c4c0eb6de,0.00,1
0x2f8a2eaf33fa944d520e150ef108022cd920a908,1010114310.04,1
0x0278b7526dcbed5a3d76773f740bf6b05ed67802,4069591676.20,1
0xb0e2c8c73a7ce3336ad1f9ccb2b04e7af8e1c5bc,1176000000.00,1
0xd37b0212d8a74395ee2490dc201acfff1f2c060a,227525476.42,1
0x80b2ea9a53024efc90ce1808167ae7c3bb47e470,264421338.25,1
0x7c60a903d380520219210abeb8f749f13191a420,879689967.74,1
0x150e3a2105e824bf6814e0bd708ec6a36d0daebe,1065396220.00,1
0x8685ebc6a7ac2c2a475401eb61f8ab9709bca756,134000000.00,1
0x7ff6114a9818087f50f3dd338199c15213bfc395,235771953.96,1
0x5bbc87667641898f22b97b44c2cd08ec082af145,492367170.25,1
0xb3adcc103ff1618633c0affa1dc0f72789399a24,7378823311.46,1
0xfa5acc4741b127864229fcc3457889b82f22520d,703621478.23,1
0x8cdeb751ffd19af3bd079e1f07ede4d456450e29,1093431055.60,1
